album_uri,album_name,artist,release_date,album_type,remove,notes,index_to_split,groups_to_split
5TQSePCGLf1xH1nfol878y,What Am I Gonna Do EP,Tyrese,8/1/01,album,0,NA,6189,10
4wS8rraFkrf0mDC9Rriznl,Bit da Dust,U-God,3/21/18,album,0,NA,6190,10
640dBTRvjdoxWr87dyBQa2,Dopium,U-God,8/5/14,album,0,NA,6191,10
7bgnDPEyVHW4uPLBqNvn9v,Golden Arms Redemption,U-God,10/5/99,album,0,NA,6192,10
2uc96Gk7WSHFVLx44M6iIw,Mr. Xcitement,U-God,9/13/05,album,0,NA,6193,10
4HxbGcEddrmBEU1rpVHwAa,save da moon,U-God,8/17/15,album,0,NA,6194,10
7bVbTs2F7xh7WVyVVRbxT8,The Keynote Speaker,U-God,2/17/15,album,0,NA,6195,10
4Lw9WdDkX4a2OF1ePKatIm,Venom,U-God,3/30/18,album,0,NA,6196,10
0e31f1LvcTH71Y3Lg6dNt5,Bring Back God II,"U-God, DJ Green Lantern",2/5/18,album,0,NA,6197,10
5dZYklinHBlds19nC4hbF1,Fire (DJ Green Lantern Remix),"U-God, Method Man",12/5/17,album,0,NA,6198,10
4QxvPTkFiqkbj4PlaWF3eo,Epicenter,"U-God, Raekwon, Inspectah Deck",2/21/18,album,0,NA,6199,10
4jrtlSzTql4HkG8e4LVGyo,Bumps & Bruises (Deluxe),Ugly God,8/9/19,album,0,NA,6200,10
7GTtwCAYfQRlNjy8W8dEBF,Fuck Ugly God,Ugly God,6/27/17,album,0,NA,6201,10
3cilFDfDRWy0PHvukhsnoY,Hello (feat. Lil Pump),Ugly God,3/29/19,album,0,NA,6202,10
5SHOb2YqjqpcsFGwXd87e7,Imma Dog (feat. PnB Rock),Ugly God,2/16/18,album,0,NA,6203,10
3MDlzfBg6qknjE3Et8R8Q7,just a lil something before the album...,Ugly God,6/1/18,album,0,NA,6204,10
0aayFQHAOI0X6bg0GNQAYo,Lost In The Sauce,Ugly God,5/10/19,album,0,NA,6205,10
6LchhJLha3nL7AnjEC8FJG,No Lies (feat. Wiz Khalifa),Ugly God,7/31/17,album,0,NA,6206,10
0v4EQZn8clJmIKltNv5h0Y,The Booty Tape,Ugly God,8/4/17,album,0,NA,6207,10
3BOYVgrpPIABB3udDX1Hj2,lettetznow,"Ugly God, Jacin Trill",1/19/18,album,0,NA,6208,10
7JZi4kTfYCJcqOzVbKAYh5,"""A""","Usher, Zaytoven",10/12/18,album,0,NA,6209,10
1SeSmuYrdONU2nwpZNsYid,Worst Fears Confirmed,"Vakill, Ras Kass, Royce Da 5'9""",1/24/06,album,0,NA,6210,10
4RGz7L2ljI46bSHHRAVH9a,About U,Valee,12/21/18,album,0,NA,6211,10
1REz04jmsh1UJt9VdMz4Ft,Awesome (feat. Matt Ox),Valee,10/19/18,album,0,NA,6212,10
3TQNHCIBtCZYzXjTMrs5PU,"GOOD Job, You Found Me",Valee,3/2/18,album,0,NA,6213,10
2tJG6lM5gPCdZrmOlmpT18,Runnin' Rich,Valee,6/28/19,album,0,NA,6214,10
343PbAYzJJmptr2SFJYjBr,Uninvited,Valee,8/16/19,album,0,NA,6215,10
7o66H14uvkdLb6dI866lOW,Womp Womp,Valee,5/4/18,album,0,NA,6216,10
44vvOLw1Kg7dZJzeOLsNim,You & Me Both,Valee,4/19/19,album,0,NA,6217,10
5JYuENyxrwa0dsq9ow99jJ,Vtm,"Valee, CHASETHEMONEY",5/21/17,album,0,NA,6218,10
59oepjJR54xdxB4usb0Beu,Miami (feat. Pusha T),"Valee, Pusha T",2/16/18,album,0,NA,6219,10
0QdhM0ypUuXz3lczH1NYjl,A Space Iliad,Vast Aire,2012,album,0,NA,6220,10
2RbJWOE2mm8l5GZsNQpRIq,Aire Raid,Vast Aire,11/23/18,album,0,NA,6221,10
0bIAuBMnnTejqhCkyzh0wa,Airebender,Vast Aire,1/26/18,album,0,NA,6222,10
4fg4CqDiBqZDUAiuch77iV,Best Of The Best Vol. 1,Vast Aire,5/2/13,album,0,NA,6223,10
3SoKelerDO8cwS8IF8EUko,Dark Metropolis,Vast Aire,2/6/18,album,0,NA,6224,10
4TJvw1m1Nr73bDYdkv3AqL,Dueces Wild,Vast Aire,6/24/08,album,0,NA,6225,10
2tkgCCPT1E3gPRE5aZGkKu,Fu Pay Me,Vast Aire,6/13/18,album,0,NA,6226,10
4exVbJlTzvXymy5HgwBTjb,Live from the Aireport,Vast Aire,12/7/18,album,0,NA,6227,10
3AfNI8IQJzYG7ZOKBSasvS,Look Mom... No Hands,Vast Aire,1/1/04,album,0,NA,6228,10
3r94s5DmjFBTDhcXDvKspO,Nomad - Single,Vast Aire,4/19/11,album,0,NA,6229,10
0nbJXTbwfQ7WoY16uMSFia,OX 2010: A Street Odyssey,Vast Aire,5/31/11,album,0,NA,6230,10
4dZR6rDwOgmacNsBGkL7jO,Frankfurter,"Vast Aire, Al Babblez",3/24/17,album,0,NA,6231,10
1q3XIcOlAlByTxTN1WCyWa,The Best Damn Rap Show,"Vast Aire, Mighty Mi",4/5/05,album,0,NA,6232,10
4c0LrlPDbkQ1Hs9LzUcu9j,In the Zone,"Vast Aire, Raticus",6/1/16,album,0,NA,6233,10
40NleyXwIfCA5r9iLDAAyT,The Heir Vast,"Vast Aire, Raticus",7/1/16,album,0,NA,6234,10
6QJ5PlGKA1bc9OE8eU00Fm,Nauseous / Devilish,"Vegyn, JPEGMAFIA",9/25/19,album,0,NA,6235,10
0rNbQSC8QIOWNpGFyawMRd,All I Want (feat. Jeremih),Verse Simmonds,7/2/15,album,0,NA,6236,10
6vnTwIanib1nCo2TUEGLwF,Everytime It Snows,Verse Simmonds,12/19/16,album,0,NA,6237,10
0K1vA83JOA2wTm4WOJlW4M,Gunstown,Verse Simmonds,11/11/19,album,0,NA,6238,10
6Pj9u0qDeHcagIl2UBajBX,In My Feelings,Verse Simmonds,7/25/16,album,0,NA,6239,10
2t2WuyNnEKp9HOPu5aSctb,Liquor & Misunderstanding (Remix) [feat. Sevyn Streeter & Eric Bellinger],Verse Simmonds,4/13/18,album,0,NA,6240,10
6g5vEt9vX4CAGxVDyCX9DZ,Luv In It (feat. Migos),Verse Simmonds,7/15/15,album,0,NA,6241,10
5etugZhUqbcAOTv6HN1L1c,Magic (feat. Machel Montano),Verse Simmonds,2/6/17,album,0,NA,6242,10
4PohZgn2yNf6lMj7pg160Z,Mona Lisa (feat. K CAMP),Verse Simmonds,9/14/15,album,0,NA,6243,10
55IYV69REroa8rUqlo4Coo,Murder Charge (feat. Ty Dolla $ign),Verse Simmonds,10/13/17,album,0,NA,6244,10
6iDQOXNZsJs0laxIu4Q2ot,Rumpshaker 18' (feat. Kid Ink),Verse Simmonds,11/8/17,album,0,NA,6245,10
6ARY2XYHYvOcHZ4civMNmC,Sextape Chronicles 2,Verse Simmonds,4/4/16,album,0,NA,6246,10
3VN1ZyGVkiDOeGno0Pjlmm,To All The Girls,Verse Simmonds,9/30/16,album,0,NA,6247,10
2mmK3oD1AusiC1cqpkdsAO,Winein It (feat. R. City),Verse Simmonds,1/18/17,album,0,NA,6248,10
3Lg3hqSTQDYLZHj7kNRJwX,Dark Things,Vic Mensa,11/21/18,album,0,NA,6249,10
21OHZ67Rh5SA48teJlEExi,HOOLIGANS,Vic Mensa,12/14/18,album,0,NA,6250,10
0J8I3tK6jBIDm1uWAApAMG,Rowdy (feat. G Herbo),Vic Mensa,12/8/18,album,0,NA,6251,10
6NySuONTKK6mtLG0nF80Jr,The Autobiography,Vic Mensa,7/28/17,album,0,NA,6252,10
5ebtbHmQ7WZpgKtH8ir14W,There's Alot Going On,Vic Mensa,6/3/16,album,0,NA,6253,10
62VnDlonMUUXZY5rSOMN1y,Zombie,"Vic Mensa, 93PUNX",5/10/19,album,0,NA,6254,10
4NUhw1bRNuAsaerhOPFjh0,Let U Know,"Vic Mensa, Jesse",8/2/19,album,0,NA,6255,10
3v76O11xdCWc9N5sWD5Yxp,Summer's Over,"Vic Mensa, Keyon Christ",9/23/19,album,0,NA,6256,10
4tk3MfZ91PQaTjW9lVCa4g,A Smile Killed My Demons,Vic Spencer,8/6/18,album,0,NA,6257,10
0eQBeRwtNY5baBkPU1dfFA,Bah Wounds,Vic Spencer,8/23/19,album,0,NA,6258,10
4hmzpBTe6V0YaNpNGWWGD5,Duffle of Gems,Vic Spencer,6/10/18,album,0,NA,6259,10
7iKXYA2OGTeDQOECuyoniv,Stupid,Vic Spencer,11/29/18,album,0,NA,6260,10
1iJ4Qf1bNbCF4tSzA0ZaTD,The Cost of Victory,Vic Spencer,1/30/15,album,0,NA,6261,10
4WXeJLCnazfqP1TUbM6K52,The Ghost of Living,"Vic Spencer, Big Ghost Ltd",12/31/16,album,0,NA,6262,10
2OyH596Vd3kmpYO48fx4fs,Who the Fuck Is Chris Spencer??,"Vic Spencer, Chris Crack",1/22/16,album,0,NA,6263,10
2LxBQiRnW6mGXM1LGzZjXl,Hang Dry,"Vic Spencer, Mil Beats",3/16/18,album,0,NA,6264,10
7vFDWJ955F0boCHtIOBcen,Spencer for Higher,"Vic Spencer, SonnyJim",1/15/18,album,0,NA,6265,10
7JmMZ3Ng6dn3n0LM23AJNv,Mr. Clean / Modern Day Mugging,Viktor Vaughn,1/31/12,album,0,NA,6266,10
7g3pWxHA5OH0swOV1bU10h,Rae Dawn / Change the Beat,Viktor Vaughn,1/17/12,album,0,NA,6267,10
7HPjcPD2cr8E5oHvVAmBp7,Vaudeville Villain,Viktor Vaughn,2003,album,0,NA,6268,10
5h3WJG0aZjNOrayFu3MhCS,Big Fish Theory,Vince Staples,6/23/17,album,0,NA,6269,10
1XGGeqLZxjOMdCJhmamIn8,FM!,Vince Staples,11/2/18,album,0,NA,6270,10
0wF7e3QCjqx2eACY1eMP0Z,Get The Fuck Off My Dick,Vince Staples,3/9/18,album,0,NA,6271,10
1bSClsUZiaNRzifTz0YMu9,Hell Bound (Ad 01),Vince Staples,12/19/19,album,0,NA,6272,10
7mxpMxmMM8RN39YRlo08v7,Hell Can Wait,Vince Staples,9/23/14,album,0,NA,6273,10
528CxZWW3tiHKzJcPgvWej,Norf Norf,Vince Staples,6/23/15,album,0,NA,6274,10
2haR5qnQopCdVASZ92YTGn,Prima Donna,Vince Staples,8/25/16,album,0,NA,6275,10
6JmxEBw8F70kglARriocdW,Sheet Music (Episode 02),Vince Staples,10/31/19,album,0,NA,6276,10
2aYUBEDBamdjpTQT6h6vAL,So What? (Episode 01),Vince Staples,8/22/19,album,0,NA,6277,10
4Csoz10NhNJOrCTUoPBdUD,Summertime '06,Vince Staples,6/30/15,album,0,NA,6278,10
09VyQ2zwUx0EBKTJNBUZv1,"Yo Love (From ""Queen & Slim: The Soundtrack"")","Vince Staples, 6LACK, Mereba",11/11/19,album,0,NA,6279,10
5Idjm6tkAYvUVIvl1cXIxV,Blood on My Hands,Vinnie Paz,8/31/18,album,0,NA,6280,10
51EThM7N8qcQynfFyGRfRM,Carry on Tradition,Vinnie Paz,10/29/13,album,0,NA,6281,10
0HqIXC66tCxkYhvyarqOyT,God of the Serengeti,Vinnie Paz,10/22/12,album,0,NA,6282,10
0hG8DF5r25EH4b7TQxdbJ2,Prayer for the Assassin,Vinnie Paz,10/26/10,album,0,NA,6283,10
1ZB3v2FJtbPAqPwLBoV91I,Season of the Assassin,Vinnie Paz,6/21/10,album,0,NA,6284,10
2DnB2Nard5P31pFd3jaTBM,The Cornerstone of the Corner Store,Vinnie Paz,10/28/16,album,0,NA,6285,10
3Y7DQl06cyFtP45MnvrVOK,The Pain Collector,Vinnie Paz,9/28/18,album,0,NA,6286,10
5ju2COvXCrnjaTF0RWcg7R,Camouflage Regime,"Vinnie Paz, Tragedy Khadafi",4/12/19,album,0,NA,6287,10
2Z3MEnxqsQigN1gwl1p3Ci,Crops,"Vl Deck, Young Scooter",7/4/19,album,0,NA,6288,10
7kTZ1Vi01RIMLwD8ULuyB3,Lucky Me,Vory,8/17/18,album,0,NA,6289,10
0QE40qUxqKubUkx4wERgTu,My Life A Movie (feat. Blu),Vory,3/24/16,album,0,NA,6290,10
1dFHFT7ehVGwv4IgFu6xde,Overdose,Vory,7/1/16,album,0,NA,6291,10
59VTzGT8wFh1DAThgrIGS9,SAY,Vory,4/24/19,album,0,NA,6292,10
7CLzCZ6SHLdUcP9MdSEo68,Stay,Vory,4/10/19,album,0,NA,6293,10
6vrWAG4vNvKi4FQKRkVwVF,You Got It,Vory,3/22/19,album,0,NA,6294,10
6DaukRGX325LvNqp95znyH,Young Zeus (feat. Lil Bibby),Vory,6/10/16,album,0,NA,6295,10
0FdW5ArGpSrL3cJvWYWJy5,The Times,"Vory, EWVN",7/19/19,album,0,NA,6296,10
33u3r38OVJAbRKPBGO8Jqb,Big Homie Flocka,Waka Flocka Flame,5/31/18,album,0,NA,6297,10
3nYt2NAsq185r1FSblYXkD,DuFlocka Rant VS Flocka James (NBA Finals Edition),Waka Flocka Flame,5/11/18,album,0,NA,6298,10
73CDtI2qAe7Z0hkhxVfYqu,Mollywood,Waka Flocka Flame,6/7/19,album,0,NA,6299,10
4idDSsfqmTWvLWuHPAo4Ps,Salute Me or Shoot Me 6,Waka Flocka Flame,4/16/19,album,0,NA,6300,10
1E3SXrpB06TPH6SZsQdjJx,Salute Me or Shoot Me: The Extended Clip,Waka Flocka Flame,9/14/18,album,0,NA,6301,10
3piMTZQyaIG5qv2OvNmz64,The Turn Up Godz [Spring Break Edition],Waka Flocka Flame,3/1/19,album,0,NA,6302,10
7fB3I6u1yEFmVVPmD7g7yw,The Turn Up Godz Tour,Waka Flocka Flame,1/11/19,album,0,NA,6303,10
7mg7xnvLmYu7KPYQdaX0qp,Twin Towers 1,Waka Flocka Flame,4/13/18,album,0,NA,6304,10
3cABEo2gskMyoPzk8atDfF,Twin Towers 2 (No Fly Zone),Waka Flocka Flame,4/13/18,album,0,NA,6305,10
11AziHWV2gQZZiU9GjXyir,Waka Flocka Myers 1,Waka Flocka Flame,3/30/18,album,0,NA,6306,10
0bIgWz02eaGbMKIjeW0oc4,Waka Myers [Halloween Hits],Waka Flocka Flame,10/30/18,album,0,NA,6307,10
25IC607wkqYkAIPmtfoue7,Rock Paper Scissors,"Waka Flocka Flame, DJ Whoo Kid, TurnUp Godz",9/8/17,album,0,NA,6308,10
28Txpnv4CUDpNMF6Sb3jdI,The Brick House Boyz,"Waka Flocka Flame, Zaytoven, Big Bank",3/23/18,album,0,NA,6309,10
4hdMWha7VICklODpzGmIHw,Ambition,Wale,11/1/11,album,0,NA,6310,10
36QdZp3YRchiFzffEyu5YL,Ambition (Deluxe Version),Wale,10/28/11,album,0,NA,6311,10
05hgYBx67XFjqWL8on4ugu,Attention Deficit,Wale,1/1/09,album,0,NA,6312,10
3TL7uiRMw21xUmM83Q3Ek4,BGM,Wale,8/26/19,album,0,NA,6313,10
02ThwzqmsOgd3oS0XXZwT6,Summer on Sunset,Wale,6/17/16,album,0,NA,6314,10
6aCr3UaB8lM9g6TtFB3qwd,The Album About Nothing,Wale,3/31/15,album,0,NA,6315,10
2m1DkB7oqaZu8BzAAUfwlq,The Gifted,Wale,6/25/13,album,0,NA,6316,10
5vsqzCBriQGiXMxlLFe1Za,The Mixtape About Nothing,Wale,8/19/08,album,0,NA,6317,10
0JRDNN0AuZZiwyrOWkNDXC,Wow... That's Crazy,Wale,10/11/19,album,0,NA,6318,10
2P7btxS7XO271QeOm21qme,Love & Loyalty (feat. Mannywellz),"Wale, Mannywellz",10/1/19,album,0,NA,6319,10
6LtcX6WFzp6mrRzL7bBZRL,Top Off,"Warhol.SS, Ugly God",12/3/19,album,0,NA,6320,10
4T2V85fISgJsKNr0azqAcy,Bundles,Webbie,9/6/19,album,0,NA,6321,10
6klGS7BnBz6TjVrPKWQ0fQ,F*k Somethin,Webbie,5/13/16,album,0,NA,6322,10
6XxKtZM0T7O1cVM9Ji39JD,Itz Up (feat. Bun B & Joeazzy),Webbie,2/9/18,album,0,NA,6323,10
3qqLlW5G7kOZtBLmKJTH83,Money Good,Webbie,11/28/14,album,0,NA,6324,10
06J105KDZyAjOjca0RToRL,Savage Life 2 (Explicit Version),Webbie,2/25/08,album,0,NA,6325,10
66OdqZaRfmWPgPnbLnR2Ir,Savage Life 3,Webbie,11/15/11,album,0,NA,6326,10
571S6A2FnEYSuuRub73V5G,Savage Life 4 (Deluxe Edition),Webbie,11/19/13,album,0,NA,6327,10
7l7K3Uw75eEAidC7dBFImp,Savage Life V,Webbie,5/20/16,album,0,NA,6328,10
0AiYFLDpwLQf9BpHP9xVot,Smile (feat. Joeazzy),Webbie,1/22/18,album,0,NA,6329,10
4ZqGLm0PXAuUtjq4KbggLk,T4L (Trill 4 Life),"Webbie, Joeazzy",4/6/18,album,0,NA,6330,10
1wBfDAWZeFchecJETv1RZX,Trill 4 Life,"Webbie, Lil Phat",11/23/10,album,0,NA,6331,10
06iAWdhkbBhGSjOGj4POpq,Succa Duccn,"Westcoast Stone, Trick Trick, Goldie Loc",4/17/19,album,0,NA,6332,10
